Time;RPS
1364;138.96420334079386
1365;137.26094655832773
1366;139.64358025973047
1367;139.91047931043013
1368;138.35297337100155
1369;139.18519846398812
1370;139.34480760989467
1371;138.08415304891597
1372;138.4818322583966
1373;138.68254516799092
1374;142.16642038315507
1375;141.02303740591483
1376;140.30373967564609
1377;138.91595887594423
1378;141.01590601169755
1379;140.04960339082382
1380;140.2390678847122
1381;139.59470167655337
1382;140.84356309860823
1383;140.4043443285835
1384;141.21235621944965
1385;140.87065134415803
1386;140.93901117452276
1387;142.28453905297224
1388;138.80977234333832
1389;141.17117759355554
1390;142.4264129674058
1391;141.08987200237675
1392;142.34578683947038
1393;142.1952700737153
1394;143.01284142900283
1395;143.14184149219608
1396;143.8347522460002
1397;143.9410488657095
1398;145.64483387870987
1399;144.97055748680137
1400;142.4274139100785
1401;145.39033535581473
1402;142.70056616995268
1403;144.63364602788775
1404;144.48701837778088
1405;141.9956651253899
1406;142.8648734560607
1407;144.39109898861253
1408;144.64853698176438
1409;143.2784433199539
1410;145.0503322539634
1411;142.51313190321324
1412;146.01832618459684
1413;145.46135894015566
1414;144.57650136711308
1415;145.34049228104288
1416;143.32512781704966
1417;144.37963469133226
1418;145.70140113960642
1419;145.42223169847472
1420;146.70708354774217
1421;145.98842552317964
1422;145.55564859931675
1423;147.20478622962338
1424;142.84722651213883
1425;145.73739644648376
1426;145.41972071807038
1427;147.06149424737907
1428;146.86569482615408
1429;147.2230771034496
1430;145.62689705386475
1431;147.06012645350782
1432;144.34191673664824
1433;145.2212201558414
1434;149.67304649767786
1435;147.9543993837739
1436;146.97834494153088
1437;146.9994472782341
1438;146.20949004276335
1439;148.09119965095195
1440;146.6417680211617
1441;147.09942790966124
1442;149.60438573343555
1443;148.12325836872498
1444;147.33009157079402
1445;148.96634622593405
1446;145.73713788196883
1447;149.98884542155287
1448;148.39617184964206
1449;146.49205029117294
1450;147.5050234988277
1451;149.275798540918
1452;149.99226489938832
1453;148.7355970627349
1454;149.1875565680511
1455;149.42789728744071
1456;149.18120854128077
1457;147.8662684388982
1458;146.64905750743145
1459;148.81730891948695
1460;147.78082350103347
1461;148.81217431991098
1462;148.50744136380249
1463;149.55856666565208
1464;147.78283331878592
1465;148.6028612159983
1466;148.6188490715853
1467;150.0136666423616
1468;149.01141050061875
1469;149.36096159378965
1470;148.95256508993327
1471;150.65251288022466
1472;149.41105585635214
1473;149.17607782859363
1474;151.1948720760749
1475;151.1239395564262
1476;149.22831736287247
1477;150.65470844899176
1478;148.96696449449982
1479;150.36334154720487
1480;147.798256472691
1481;149.0206178044908
1482;151.09227036274257
1483;148.96434593559573
1484;149.59023653986048
1485;148.56049847050332
1486;151.35882282233584
1487;149.0069162708479
1488;150.0312345816426
1489;149.52222386547066
1490;151.27356626143109
1491;149.67762892818624
1492;150.1220147889333
1493;150.29729642919466
1494;148.59553472230203
1495;150.3210593656628
1496;150.9736898402099
1497;147.04087845413267
1498;150.2419410164352
1499;150.32510165803092
1500;150.47531812554607
1501;149.9637024998673
1502;149.19435396543432
1503;150.03734478669662
1504;151.5884725631416
1505;150.58583276599214
1506;147.66488114665452
1507;149.07641585928877
1508;150.0959735372422
1509;150.80260452389288
1510;151.36543830435534
1511;150.13107743945488
1512;148.95413833961675
1513;151.4397659674296
1514;149.6541330146075
1515;149.15634835435196
1516;149.409268456213
1517;149.04791835521806
1518;149.81090221366557
1519;149.12147666258136
1520;148.87757191994436
1521;150.52385903191356
1522;149.3319632580774
1523;149.28531670758636
1524;148.12588196199795
1525;151.83798784138835
1526;150.5824461309117
1527;150.5708911612977
1528;149.93276076648084
1529;149.54918998463145
1530;148.86404142740008
1531;148.05364581889907
1532;151.53576059393933
1533;148.55468071822816
1534;149.49277432985357
1535;148.64744178098923
1536;148.58788253595483
1537;149.60880346322364
1538;149.80746153900472
1539;148.44448053800852
1540;148.6229339307636
1541;149.2377488428521
1542;150.26821537539413
1543;148.56807624176113
1544;150.23788925918657
1545;147.816711296716
1546;146.9486793435857
1547;149.91184071738303
1548;150.50668447420193
1549;147.05843772883975
1550;148.9858694194528
1551;145.66919077300213
1552;147.60384143696078
1553;146.87900214979527
1554;144.54337177074964
1555;148.6629978151746
1556;148.7117600181011
1557;147.82838925875424
1558;147.19226629266896
1559;147.10799161300574
1560;147.9060192190702
1561;146.11635181703448
1562;146.5319696006294
1563;146.14392649894825
1564;147.14242212974577
1565;148.17999070348088
1566;144.91514763923212
1567;147.9590929523658
1568;147.2283551787006
1569;147.1299473379428
1570;146.62460103640166
1571;146.53502684770228
1572;147.59531761061956
1573;145.0243159549136
1574;146.95340149973651
1575;144.80548723852692
1576;145.15462929857412
1577;146.45483645702555
1578;146.5963346592533
1579;146.540441138765
1580;145.60891522596935
1581;145.4862088868604
1582;143.8758750188179
1583;146.1626954539036
1584;145.96356815890175
1585;144.65044771594654
1586;144.99688286073285
1587;144.32780020672575
1588;146.4101689509921
1589;144.02427719936952
1590;143.54530191989411
1591;142.46817739632604
1592;146.07862753160163
1593;143.01206592950206
1594;145.30933089778546
1595;142.18518198422424
1596;142.4635687429793
1597;142.14272712309253
1598;144.08698950769534
1599;143.0096487200299
1600;143.8368279311165
1601;142.79339516668193
1602;143.35010812135195
1603;141.49800681393185
1604;142.22846539109065
1605;142.77694930540895
1606;142.05817960581533
1607;141.61688595519968
1608;141.5927851374515
1609;142.36776221308344
1610;141.40995949455655
1611;142.21251214618
1612;142.41853428804066
1613;142.14103131190384
1614;140.94547561099853
1615;140.3808792074346
1616;142.15451570840932
1617;140.2083777918761
1618;139.16876369875405
1619;139.22979539311189
1620;140.84049906126089
1621;142.06229621464783
1622;140.4410469774213
1623;140.834013923414
1624;139.57653659782704
1625;139.09323421419205
1626;138.7985596509686
1627;136.88299547510823
1628;138.9177073703668
1629;138.81950342820647
1630;138.21596365284364
1631;137.67934043761807
1632;139.26118345132502
1633;138.04272017812013
1634;136.2035085605378
1635;137.9276251585688
1636;136.39739851823634
1637;135.86789971369083
1638;138.2695913551592
1639;135.86296963918332
1640;137.3936487411166
1641;137.14250821955406
1642;138.74939732766325
1643;135.26594917367183
1644;136.5269205068362
1645;136.04813777250388
1646;134.96409119784758
1647;135.16359943730095
1648;134.16549937048714
1649;135.3405457527008
1650;133.86561213465654
1651;134.63156785860238
1652;132.87117897014886
1653;134.58377890912462
1654;134.0061591221173
1655;133.92739817843272
1656;132.97720078800816
1657;135.07130209568277
1658;134.42434117217294
1659;132.54836622745242
1660;134.1607536342783
1661;132.7053968761492
1662;132.06098393967855
1663;131.79671043521535
1664;133.03525995365874
1665;132.7084348482512
1666;134.04638164978616
1667;131.38990977492608
1668;131.73333269712816
1669;130.02221652500455
1670;131.47138918688736
1671;130.2803947138337
1672;131.4532845030373
1673;131.47094967728884
1674;130.10842391166764
1675;131.6460540123076
1676;131.3652620907672
1677;129.4981001654648
1678;131.33880642373114
1679;131.45021678473165
1680;129.93953773796946
1681;128.58967261724524
1682;128.28579022508555
1683;128.24385066933297
1684;129.5285424493976
1685;127.48115336755066
1686;126.62718932726968
1687;127.77616351831384
1688;126.94032450621141
1689;127.540899228352
1690;127.08525639655353
1691;125.7639510140542
1692;127.69359329223596
1693;127.3347666256792
1694;126.47555479438515
1695;125.38255652662312
1696;126.92501529391188
1697;126.78162197793372
1698;127.24505603905739
1699;123.1830176780616
1700;125.77274854547242
1701;125.57857151529223
1702;124.95066157694927
1703;122.74332246385173
1704;124.47824555346749
1705;122.72567116059686
1706;124.03418086303463
1707;125.34705675608275
1708;121.25438034392833
1709;121.49096966057353
1710;122.15192831260606
1711;124.15623805994993
1712;121.90933380187427
1713;121.22022944405856
1714;122.00127963252937
1715;120.24501123972182
1716;121.89591354662875
1717;120.61761624582013
1718;119.17888237917028
1719;120.07464180662782
1720;119.8233277105909
1721;120.46631835153016
1722;119.87627482752879
1723;120.8082135116478
1724;118.90450697820651
1725;119.0475919635584
1726;118.83601771637686
1727;117.1508285359346
1728;118.77299843156136
1729;115.99008984571388
1730;117.16577729662039
1731;118.86619703120455
1732;117.19151583634329
1733;118.65621565936661
1734;118.1785132921751
1735;116.62832428739969
1736;116.45095836330144
1737;116.24525272316814
1738;115.94162154263688
1739;114.97138997400612
1740;115.73542880158381
1741;113.76639385221556
1742;115.05672829922186
1743;115.50529306194403
1744;114.76140336917732
1745;115.05250965970441
1746;115.53912636493597
1747;113.88813241949687
1748;112.47592123176328
1749;111.55091730986034
1750;112.49620443604803
1751;112.91620437022262
1752;113.00729437030809
1753;112.24619386760695
1754;111.2721754552632
1755;111.48705130830155
1756;111.17637407556091
1757;111.3772419049162
1758;109.9626780493148
1759;111.71238705298343
1760;108.94925295980178
1761;110.67232534421947
1762;110.91553609027068
1763;109.74667961482143
1764;108.80529421411153
1765;107.81793459644811
1766;108.723071296129
1767;108.360627178283
1768;106.89576001099991
1769;109.69382973185077
1770;107.63189313186518
1771;108.01338650566191
1772;107.63156174507388
1773;107.27668616917873
1774;107.74855830951935
1775;105.58020885885117
1776;106.09818752868331
1777;104.94355733914415
1778;106.78293602535966
1779;104.58514703356148
1780;106.47788693803456
1781;106.19391710431682
1782;104.90170520299473
1783;104.31638932943389
1784;103.89605745738268
1785;104.33182340579758
1786;103.86304840562553
1787;103.59855667005532
1788;103.78655566530924
1789;102.82102649263646
1790;101.56307643317841
1791;102.63494793680422
1792;102.17894274085988
1793;102.62946589790681
1794;102.32504635504087
1795;101.898189184065
1796;99.82809522519663
1797;99.92278251038033
1798;99.48308106256367
1799;101.15953412568851
1800;98.59813686137679
1801;99.94687136528538
1802;99.20297430166667
1803;99.8521986958681
1804;99.02393932555144
1805;99.57709639757468
1806;99.30703815066693
1807;98.11885726826686
1808;98.30472734340621
1809;96.59868073211487
1810;96.92996867087608
1811;97.43091475179949
1812;96.31924500507522
1813;95.81534849994658
1814;96.62495534392261
1815;96.59263902813166
1816;94.59607260888053
1817;94.92226333133084
1818;94.92938552660742
1819;94.05257684914548
1820;93.53364089849237
1821;92.88246917331813
1822;94.62585760725857
1823;95.22316715895927
1824;93.6105876549606
1825;91.92470328033126
1826;94.99123651751951
1827;93.48360062207857
1828;90.37489123969635
1829;92.36146331990274
1830;93.62214315767515
1831;92.51418577076005
1832;91.37437280143187
1833;91.33163555733
1834;91.07440671990666
1835;92.19275419433065
1836;91.68195115907142
1837;90.44503568115282
1838;89.35856545683957
1839;89.70945136781273
1840;90.90496093998397
1841;90.4174125000779
1842;88.13051818436777
1843;87.98167320085496
1844;87.16958521261438
1845;90.01260468534926
1846;89.53047796912531
1847;85.69799355937455
1848;88.63882579165384
1849;86.432474097909
1850;86.77112245553005
1851;86.55388665771821
1852;87.02202240829803
1853;88.18507019699211
1854;87.99190437018281
1855;85.94972511923713
1856;83.41391365380947
1857;85.62802873384514
1858;84.81578120151026
1859;83.01793736709175
1860;85.00521172376318
1861;83.87625874384176
1862;82.8328785725092
1863;83.42223181627186
1864;82.19419076916135
1865;82.33864213730014
1866;85.14164159973174
1867;81.89077811010151
1868;83.105085406673
1869;82.54205430955638
1870;81.65006535819504
1871;83.10184793189103
1872;80.80559808318156
1873;82.28505711379779
1874;81.21798156458694
1875;81.48621149551157
1876;80.0663488995846
1877;81.45119970219314
1878;78.34137686567469
1879;79.96833527747748
1880;79.32865406410819
1881;79.19808751130121
1882;77.21739643364572
1883;79.1920893706059
1884;78.08877199546038
1885;78.82754681700074
1886;76.33069795639325
1887;78.84076831011528
1888;76.38636828669478
1889;76.30012670237322
1890;77.24672350012055
1891;75.26350641373897
1892;77.23595571927979
1893;78.4390662659578
1894;75.83216452667217
1895;73.18544528634379
1896;76.07950066343231
1897;75.3501390964402
1898;74.20230237412602
1899;75.55591002053696
1900;75.11869054356445
1901;74.4766105905943
1902;73.23798357411302
1903;74.42166714644394
1904;71.83342247673633
1905;71.47208619911245
1906;74.74985652130529
1907;72.4998262931649
1908;74.96122933940707
1909;72.68951440126871
1910;72.70984579475498
1911;71.06660087461887
1912;73.95668932953194
1913;73.22754069538693
1914;71.70549236268464
1915;72.87253715568956
1916;73.79070113775911
1917;72.20040152512345
1918;71.82200349031389
1919;71.24538496854935
1920;70.73758211085084
1921;70.18816843656013
1922;70.66181050761976
1923;67.57238849841957
1924;70.906893738551
1925;69.41877230977829
1926;70.34809409453068
1927;70.84592571552346
1928;69.56852163862811
1929;70.11436220946932
1930;68.96915535449328
1931;68.15498665982071
1932;67.50541493407738
1933;68.23228717429855
1934;67.84143832912127
1935;67.8688208349218
1936;67.74613806291303
1937;65.24615400341094
1938;67.69807064234482
1939;66.25996569579583
1940;67.7946516213484
1941;67.28961185681774
1942;65.53874259267876
1943;65.37407729482403
1944;65.84708702632096
1945;66.31118010533645
1946;65.49650742205603
1947;65.71261355017648
1948;65.85333501582281
1949;63.44688669576546
1950;66.99158854607232
1951;64.62737958137329
1952;65.42178542440814
1953;62.833535663926995
1954;65.82280054195034
1955;63.54854374151239
1956;63.595063999651735
1957;62.4303993543947
1958;63.80003963164545
1959;63.881187070554006
1960;62.965232114565204
1961;62.12621395180923
1962;63.044450359734014
1963;60.77474878836851
1964;63.96579789978852
1965;60.63837018713648
1966;61.12615905444881
1967;61.767466148931916
1968;62.15588894761577
1969;63.272243603193175
1970;60.23459602378006
1971;63.351837159476844
1972;60.44220753033862
1973;61.23442870276892
1974;60.09802435036732
1975;61.746025094557695
1976;59.36985971431133
1977;60.19512382883515
1978;61.853872177553995
1979;56.92917551825545
1980;58.984163981758705
1981;57.683884802105744
1982;59.16986379178901
1983;59.296344455746905
1984;60.23318085577876
1985;59.84450184227141
1986;59.21697608568015
1987;58.24068316427334
1988;60.24010096704541
1989;57.62861139298298
1990;57.77909331372933
1991;57.64596072662581
1992;59.55112730382326
1993;56.487726465178284
1994;54.437276025992844
1995;57.179783615820796
1996;57.426825905023904
1997;56.657776484717374
1998;56.20798557166754
1999;57.56964980218402
2000;57.25234790218583
2001;55.62120514366668
2002;57.16341550316564
2003;56.046515187311385
2004;55.279408093312014
2005;55.70038000074723
2006;56.763312087205044
2007;55.655017037082274
2008;55.6852209837947
2009;56.076998311070106
2010;55.33472726388188
2011;54.856766562546284
2012;52.90352453481919
2013;54.02723721337024
2014;56.680047906970444
2015;53.91220430205088
2016;53.724732658376325
2017;53.20013609468697
2018;52.588692619749594
2019;54.90546075182108
2020;54.09446849063661
2021;55.84371891275496
2022;54.33500284468626
2023;53.67240955212546
2024;53.25310058308789
2025;53.29460709505345
2026;52.023087762225
2027;54.14888368713937
2028;52.42588742042148
2029;52.28210534403803
2030;54.29361685878427
2031;52.99578014351408
2032;52.84460585870434
2033;54.743390052012465
2034;54.10907464251206
2035;53.34571077491258
2036;51.438800529653236
2037;53.570130081250014
2038;53.16372500026797
2039;51.681600323069915
2040;51.06035839934257
2041;52.034880177302625
2042;51.927692277770014
2043;51.67896929832809
2044;50.401495099374735
2045;53.63626667937679
2046;51.13007783254528
2047;53.25782394248533
2048;52.85789281025262
2049;51.329628229013565
2050;52.149318075104375
2051;51.87726142705149
2052;51.180237610301994
2053;49.72932008277882
2054;51.609476554104525
2055;53.29269697988182
2056;52.62904925977192
2057;50.59553868677385
2058;51.40642356564538
2059;51.50486902344481
2060;50.53724038144678
2061;50.35583301198428
2062;50.73511385739555
2063;50.74119137790781
2064;50.771981333478266
2065;49.195421940736296
2066;49.15809084890535
2067;51.100990531086524
2068;50.55683734420828
2069;49.95106828719299
2070;51.785984004316234
2071;49.51367996796956
2072;49.59486112457
2073;51.959210012831015
2074;50.35152521943593
2075;50.780985584949306
2076;50.2786186732324
2077;51.468576278869975
2078;49.62397652761715
2079;51.433059267811444
2080;49.45121971586309
2081;49.29951004041296
2082;50.87066329281083
2083;51.081876718120505
2084;52.11574470378812
2085;49.829761714881855
2086;49.75535933317721
2087;49.9337256185346
2088;49.60013559336333
2089;48.55441124571805
2090;51.05845773015404
2091;49.34560053928252
2092;50.81219886216992
2093;51.895350783804076
2094;50.13478470897222
2095;49.703584668862796
2096;50.910895063941844
2097;49.69733550392569
2098;50.26833564876181
2099;48.21965134932527
2100;50.99564400900255
2101;49.56462037096782
2102;49.41150142184147
2103;50.25852020878213
2104;49.66027647101308
2105;50.96127680819742
2106;50.43995893524577
2107;47.92222427515167
2108;50.42249529923715
2109;50.571794784336426
2110;50.11088968785584
2111;50.99996014847539
2112;48.7184786511762
2113;51.709757564726544
2114;50.12295654508293
2115;49.229968518652846
2116;50.9198118005428
2117;49.965116408287514
2118;49.155928785668245
2119;51.3896565806615
2120;50.97481299490589
2121;49.398669580262556
2122;50.848811012500185
2123;50.00503321517287
2124;50.90350631592208
2125;50.350731075086145
2126;50.33802263584833
2127;52.04545789714547
2128;49.17509633834773
2129;49.44666572542056
2130;49.19258140531358
2131;52.14343520555127
2132;49.08463214842576
2133;50.363378862576994
2134;50.373646645731014
2135;51.45833101868438
2136;51.030014437752335
2137;50.58289173058904
2138;50.520833776138176
2139;50.656719803315625
2140;51.053174982278854
2141;51.83236277000129
2142;50.66922147432896
2143;50.35111406141517
2144;51.30780537669493
2145;51.16857951032027
2146;52.11377232908798
2147;51.962604272948816
2148;52.15045448028552
2149;51.19404692216835
2150;50.5699959703932
2151;50.9719095382765
2152;50.800047315770165
2153;51.65034107451346
2154;52.84035717965845
2155;50.84573151685645
2156;52.10511063773149
2157;52.03788583915206
2158;53.1645122201425
2159;52.84988229524074
2160;53.18118520527902
2161;52.41759078499914
2162;52.05693281136405
2163;53.29543890674654
2164;52.0436838265092
2165;53.6935871606267
2166;53.105272265812
2167;54.68318684113273
2168;54.4106829576314
2169;53.14202202671578
2170;53.73639461931092
2171;53.57317355303113
2172;54.433896116370626
2173;52.41520215387137
2174;52.50340913159071
2175;53.23932209025668
2176;54.72177978898366
2177;53.32473218756239
2178;52.89715918136317
2179;52.928947409169155
2180;52.931982185536725
2181;54.88291517157941
2182;55.46927011051611
2183;54.19985927039636
2184;53.53059184154002
2185;55.004287140503166
2186;52.932489456978445
2187;56.27184051812868
2188;54.391139486502276
2189;58.13276930670139
2190;54.610887809509855
2191;57.129592944703056
2192;55.805136280702115
2193;57.18509109104577
2194;57.00205889676057
2195;57.07781772145964
2196;56.046512228599575
2197;58.05749814033531
2198;57.052458465777605
2199;56.06796234693021
2200;57.5010660960177
2201;57.181948480248195
2202;57.08871355574933
2203;56.38985093769083
2204;58.715316403822506
2205;56.859361808917996
2206;57.08750708238708
2207;57.30953727472554
2208;57.51594540661866
2209;58.44091788170381
2210;57.00438925947888
2211;58.44134879503812
2212;57.50010330717264
2213;59.32870458855333
2214;59.27975942743504
2215;61.33294450600704
2216;58.096569547279366
2217;59.11788168116825
2218;60.209989887808156
2219;59.421166971077795
2220;58.43767418959396
2221;59.229664253396514
2222;60.39406895655703
2223;59.45500316936102
2224;60.95051259075292
2225;60.53540881619595
2226;58.96703987342345
2227;60.48821958490728
2228;60.7101155476237
2229;59.65514424724692
2230;60.469760533558755
2231;61.585886328564264
2232;62.221883398531574
2233;61.77695786697513
2234;61.87543889019359
2235;62.98535084120374
2236;62.24058041779716
2237;61.627126422879364
2238;63.06651956222137
2239;63.72302805803375
2240;62.117242902816514
2241;63.519037523896074
2242;63.34062265825366
2243;64.03664019420927
2244;62.77276876279681
2245;62.62549970352383
2246;63.22586061500525
2247;65.38217529019737
2248;62.987571796921465
2249;64.95850593777335
2250;64.95070318610797
2251;65.13617673671976
2252;64.99892640554867
2253;65.33314191906715
2254;66.23458509639818
2255;65.23359130339864
2256;63.793512618078026
2257;66.10072736931217
2258;66.29333346749416
2259;66.00878009568083
2260;64.65641085170255
2261;66.70321368773904
2262;68.73918736505206
2263;66.63833108628853
2264;66.74609724521335
2265;66.6272374471223
2266;67.62738631969175
2267;67.2270969941599
2268;67.66646640623316
2269;68.63445202993232
2270;70.22125562374103
2271;67.74536123189701
2272;68.6497457283757
2273;68.42902355452814
2274;69.6110398696029
2275;70.22005942495156
2276;70.46888392022903
2277;69.54212422536054
2278;70.62982650239744
2279;70.61139463918197
2280;69.46406584842586
2281;71.05813062953214
2282;70.89603048127135
2283;70.52630845625633
2284;71.98421417525307
2285;70.61072413039908
2286;71.62519797048424
2287;73.10328551359775
2288;71.3711077530149
2289;73.19907597857771
2290;71.45966671436335
2291;71.56035278311485
2292;73.31653572402831
2293;73.09609463924315
2294;75.12712515067804
2295;74.56173630544826
2296;74.63264326464041
2297;73.00745496409121
2298;75.65690232785951
2299;75.75970963295642
2300;75.86868129052952
2301;75.12728404539367
2302;76.00047992036424
2303;76.05645651116035
2304;74.48944611680348
2305;76.76942701153999
2306;77.83381129884455
2307;76.05155164019538
2308;77.96533333707359
2309;75.94163433612633
2310;75.51258795150923
2311;77.7266715493982
2312;77.33216279491498
2313;76.71850025552985
2314;76.4507970748933
2315;77.6039089472791
2316;79.23679647435914
2317;78.54419567037655
2318;77.70500859927252
2319;78.53000093637226
2320;78.4983180260619
2321;81.08026399780437
2322;81.45980776566427
2323;80.85847469603894
2324;81.2092037484408
2325;82.69498485974265
2326;80.06364354449892
2327;80.44371322771356
2328;82.82969230880224
2329;82.47199700624566
2330;82.79203714128425
2331;82.91137757496502
2332;82.57445015339377
2333;84.22041203673243
2334;83.30014938131825
2335;84.3232750939159
2336;82.2758681168619
2337;81.9672093885324
2338;82.85152381488075
2339;85.16785735820662
2340;83.83134273418264
2341;84.48146258625525
2342;84.30962387962145
2343;85.1516013275281
2344;85.0136779998553
2345;84.65097608139271
2346;86.92359839829163
2347;86.453006884308
2348;87.16509827293127
2349;86.25932559929913
2350;85.8883509470794
2351;86.13780146530819
2352;88.43217692391133
2353;86.9132700372862
2354;89.07381416777224
2355;89.4522444887042
2356;89.06825783233121
2357;89.19450856152567
2358;87.82974658805469
2359;89.51823161963925
2360;90.54343798576933
2361;89.03354081741017
2362;90.63013001069196
2363;90.19710305099049
2364;91.41211765436931
2365;92.29270408208899
2366;91.49825732196133
2367;91.31835953032945
2368;91.15080386481019
2369;92.14978764289349
2370;92.14989394773772
2371;92.08382622028672
2372;93.16412648507054
2373;93.42774305262373
2374;92.79255300873125
2375;92.10975902950757
2376;94.01033154215851
2377;95.0736777744499
2378;94.59954685477817
2379;93.40239339798556
2380;94.76047314454298
2381;96.38826426776566
2382;95.94080817641618
2383;95.79686216219305
2384;94.82944226334236
2385;96.38069117886093
2386;96.47611464373735
2387;96.91608203449411
2388;96.98095719814562
2389;98.18622166332442
2390;95.54588224389002
2391;98.01933427993905
2392;97.34615536433924
2393;100.66191303089413
2394;99.34958630284994
2395;98.83422791710966
2396;99.34968281251828
2397;99.03122119666365
2398;100.40294028401324
2399;98.23589336461748
2400;100.1768726535394
2401;99.68319392617
2402;98.71817284013653
2403;100.06951925890439
2404;102.23848384661292
2405;101.43307268644494
2406;102.0283965961159
2407;102.9149279836488
2408;102.17272010720231
2409;101.63399436839329
2410;102.44399487734424
2411;104.53320690686135
2412;102.72483754920094
2413;104.87276684857086
2414;104.10739748876193
2415;103.77312939450319
2416;104.43846826350408
2417;105.12296383489459
2418;104.66733402316919
2419;104.30148136383485
2420;105.11668707818764
2421;105.44420529193283
2422;105.738921903092
2423;107.52393090487354
2424;106.74094344976126
2425;107.8041210163849
2426;107.21858694670287
2427;106.85680643704983
2428;108.25881293833848
2429;108.93366684345091
2430;108.86592545946792
2431;107.86963296966256
2432;109.21646464401914
2433;108.24986889213682
2434;108.19031690557757
2435;108.32111589019603
2436;108.86932643158774
2437;110.70720309739559
2438;110.69339878648272
2439;109.37922487953522
2440;108.75953434509442
2441;110.39946128021802
2442;110.86318479107224
2443;110.20590563231647
2444;111.73775923178216
2445;113.1665855418882
2446;113.04934171035022
2447;112.50285230053328
2448;113.2368873617952
2449;113.32149417850673
2450;113.25504039253516
2451;112.16502848336701
2452;112.01045870699798
2453;114.48109367562051
2454;114.67051054747753
2455;112.9855954157917
2456;114.27587148601556
2457;113.77646262826158
2458;116.18262934914993
2459;116.78084387189325
2460;115.17286739605078
2461;116.24078422900443
2462;117.88374283387698
2463;117.2953967278421
2464;115.2355841746927
2465;117.16808498553992
2466;114.81806731822762
2467;118.13691696799197
2468;117.96233208259758
2469;117.82104712858559
2470;117.68577304118915
2471;119.77569847224827
2472;118.57582705401656
2473;121.35672519895905
2474;119.97891204327156
2475;118.944057803079
2476;118.16606313093583
2477;118.82685793239627
2478;120.29786417939354
2479;121.82401157197026
2480;119.8810128664759
2481;121.72186216441457
2482;121.05374102031521
2483;120.69325138948507
2484;122.88644933303489
2485;121.527967975794
2486;121.71374929108677
2487;123.11830913450065
2488;124.67685408108652
2489;121.44490283032795
2490;121.82840393147663
2491;122.0591109388099
2492;122.1660546706136
2493;121.9143227321933
2494;124.27887821398889
2495;125.11297148149634
2496;124.77567927116294
2497;124.87110860253541
2498;124.57465874403992
2499;125.65650446306338
2500;124.67274381981862
2501;125.42094133711556
2502;124.5704927745878
2503;126.28935451310416
2504;126.56331629108143
2505;126.51635603494702
2506;124.89961939002339
2507;126.57303362229332
2508;125.94056384661677
2509;127.31676512660867
2510;127.37830142179757
2511;128.2497093484791
2512;129.19544948264644
2513;127.17908240169889
2514;128.8663877047671
2515;129.315503213189
2516;128.3510107974464
2517;129.75433524473874
2518;129.94940115414053
2519;129.95202477528957
2520;129.85166410090076
2521;127.59607425308852
2522;130.0547120856201
2523;128.74721856234837
2524;129.56086281176215
2525;130.54622255919475
2526;131.45044123778342
2527;131.62400785538938
2528;132.6760996926566
2529;132.0657918790092
2530;130.3705742072643
2531;131.98522096580174
2532;132.95914249454572
2533;132.3004446552688
2534;132.8607074740227
2535;131.4901722015472
2536;132.05563556632745
2537;134.16951318450936
2538;132.54228281758415
2539;134.34004262031462
2540;132.13390458274296
2541;132.70210875072254
2542;135.0463756128131
2543;134.14201361787937
2544;135.05388085230567
2545;133.3912879298138
2546;135.60497415286633
2547;136.04267882566452
2548;135.41369260522083
2549;135.32859047293866
2550;135.78541986479988
2551;136.62357210483293
2552;138.29660421725325
2553;137.40781657826818
2554;136.80930895502757
2555;137.25332584584388
2556;138.81452321796849
2557;138.8660177802957
2558;137.57252499199893
2559;138.82917787230417
2560;136.8392552643257
2561;136.45055329123235
2562;137.56320747301643
2563;137.96392504827773
2564;138.52372235459197
2565;139.16497355712326
2566;137.84733772813166
2567;139.27516960846867
2568;140.66922313512356
2569;138.52795566344457
2570;139.4267352247498
2571;138.91809254665785
2572;138.06449245197388
2573;140.13567713073422
2574;138.1643889736703
2575;139.21307076037075
2576;139.6985641930969
2577;142.0715874923367
2578;140.84689332362393
2579;139.6527253437159
2580;141.16747879208904
2581;140.0454404226815
2582;141.4853680718452
2583;143.80420327506127
2584;141.51544061993522
2585;143.01273921907216
2586;140.89987272052772
2587;142.30214766336834
2588;141.86298473196211
2589;141.99830512997698
2590;143.20171717011058
2591;143.72818687036178
2592;140.72011981686572
2593;142.3933644382383
2594;141.78058385717745
2595;143.3905689004038
2596;142.69753025646125
2597;142.68601778484256
2598;142.44520723695237
2599;142.58143278560019
2600;142.87908784959345
2601;145.06148052500322
2602;145.39595851842157
2603;143.5200845914005
2604;145.2388410029165
2605;144.07738269636482
2606;143.7625221922942
2607;143.86400362110874
2608;143.58402627218857
2609;142.6034648645716
2610;145.2501410500259
2611;144.50139327714172
2612;144.042477779023
2613;143.57577101428978
2614;144.6182662637916
2615;146.954974521375
2616;145.46966084723184
2617;144.24918726487445
2618;145.78798822425847
2619;146.0194547484584
2620;145.56449720593196
2621;146.05606206777279
2622;146.3313014111233
2623;144.36503923151946
2624;145.52620867930446
2625;146.49039994663812
2626;145.70152724911608
2627;146.14446751897145
2628;144.99033494479815
2629;146.8010588040776
2630;147.8283161052975
2631;148.0876067971874
2632;145.3108029724951
2633;145.32039157558515
2634;144.6844887402119
2635;147.49802815544646
2636;148.4497932068264
2637;149.46437238749877
